id,category,matched_actions,scene_id,persona_id,query
N404,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,准备出门取景，怕天气突然变。帮我做个摄影准备小组件吧，把当前天气和空气情况放上去，再到地方后能快速打开相机，信息简单点就行。
N405,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,想整一个外拍天气卡片，准备出门取景，怕天气突然变，看看当地天气、体感温度和会不会下雨，再让我从卡片直接进入相机，最好一眼就能看明白。
N406,运动健康+系统设置,跳转锻炼时长页；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,sport_focus_mode,gen_z_student,进健身房后想专心练一会儿，给我来个训练模式小组件，显示步数、运动时间和消耗情况，另外保留一个专注开关，避免中途被打断，最好一眼就能看明白。
N407,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,给我做个位置拍摄卡片，走到陌生街区想随手拍一下，把出发位置和当前位置放在一起，同时把相机入口放上去，适合时马上开拍，把最重要的放前面。
N408,电池+位置,跳转到电池设置页面,low_battery_safety_contact,car_commuter,返程前想看看电量和当前位置。给我做个电量定位卡片，显示剩余电量和充电状态，点一下能看电池详情，同时让我先确认自己现在在哪儿，操作尽量直接一点。
N409,日历+相机,查询日程；跳转日程；跳转到相机界面,spot_shooting_return,frequent_business_traveler,帮我做个拍摄日程卡片，今晚十点有一场活动跟拍，先告诉我下一件事几点开始，并能进入日程，再把相机入口放上去，适合时马上开拍，别让我来回切应用。
N410,天气+电池,查询天气状况；跳转到电池设置页面,weather_battery_protect,delivery_ride_worker,天气很冷，担心手机掉电快，做个天气电量卡片，显示会不会下雨，有恶劣天气就标出来，另外显示剩余电量和充电状态，点一下能看电池详情，临时要用时别绕太多层。
N411,运动健康+系统设置,跳转锻炼时长页；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,sport_focus_mode,fitness_runner,户外运动时不方便频繁看手机。想要一个训练模式小组件，把运动时长和当前状态放上去，另外保留一个专注开关，避免中途被打断。
N412,备忘录+电话,跳转到备忘录；拨打电话,memo_call_briefing,new_parent,准备给房东打电话确认事情。麻烦做个沟通准备小组件，先列出备忘里的关键内容和待确认事项，同时把联系人和拨号入口放在一起，信息简单点就行。
N413,电池+位置,跳转到电池设置页面,low_battery_safety_contact,night_market_vendor,在陌生地方发现手机电量不多，弄个低电量位置卡片，先看看手机还剩多少电，再决定后面的安排，另外显示我现在的位置，方便确认从哪里出发，临时要用时别绕太多层。
N414,闹钟+系统设置,跳转闹钟；模式切换（免打扰、睡眠、学习）,bedtime_tomorrow_plan,office_worker,准备睡了，明早还有安排，帮我做个闹钟模式小组件，把明早的闹钟入口放上去，点一下能查看，另外让我从卡片快速进入睡眠模式，最好一眼就能看明白。
N415,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,周末约了外拍。给我来个拍摄天气卡片，把会不会下雨和天气提醒放在一起，同时到地方后能快速打开相机，赶时间时也方便用。
N416,日历+导航,查询日程；跳转日程；跳转去导航,schedule_location_navigation,field_sales_worker,给我做个上班行程小组件，下一项安排在公司，快到出发时间了，把明天的安排和提醒时间带上，再留一个明显的公司导航入口，把最重要的放前面。
N417,音乐+系统设置,模式切换（免打扰、睡眠、学习）；跳转到每日30首和收藏页面,music_focus_sleep,mobile_gamer,想整一个助眠小组件，加班结束想早点安静下来，把晚间模式入口放在顺手的位置，同时让我睡前能快速进入常听歌单，信息简单点就行。
N418,日历+闹钟,查询日程；跳转日程；跳转闹钟,schedule_wakeup_check,teacher_trainer,今晚一早有部门例会，给我做个日程闹钟卡片，把接下来的安排和时间放在一起，点一下能看日程，同时把明早的闹钟入口放上去，点一下能查看，操作尽量直接一点。
N419,电池+相机,跳转到电池设置页面；跳转到相机界面,shooting_battery_check,freelance_creator,马上要开始探店拍摄。帮我做个拍摄续航卡片，把电量状态放在最显眼的位置，也保留详情入口，同时留一个相机入口，到点就能开始拍，操作尽量直接一点。
N420,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,给我做个备忘导航小组件，临时办事结束，不想再找路线，把备忘里的准备清单带上，点一下能查看原文，再让我少点几步就能导航回家，把最重要的放前面。
N421,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,明早要早起，今晚想早点休息。给我来个晚安小组件，把晚间常听的音乐放在顺手的位置，再让我顺手核对起床闹钟，把最重要的放前面。
N422,日历+备忘录,跳转到备忘录；查询日程；跳转日程,car_maintenance_due,office_worker,准备安排一次车辆检查。帮我做个车辆事务卡片，把年检或保养备忘带上，避免漏项，另外先告诉我下一件事几点开始，并能进入日程，信息简单点就行。
N423,电话+导航,跳转去导航；拨打电话,arrival_contact_navigation,novice_driver,帮我做个导航联系卡片，快到出发时间，还需要联系对方，点一下直接进入去公司的导航，另外让我从卡片直接拨打联系人电话，别让我来回切应用。
N424,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,market_grocery_buyer,准备短途出行，怕漏带东西。请帮我做个行李天气小组件，让我核对清单还有什么没准备，先看看天气是否适合在外面待一阵，信息简单点就行。
N425,电话+电池,跳转到电池设置页面；拨打电话,low_battery_safety_contact,car_commuter,想要一个低电量联络卡片，出差路上电量偏低，显示手机电量和是否在充电，再把常用联系人和拨号入口放在一起，把最重要的放前面。
N426,天气+电话,查询天气状况；拨打电话,weather_care_contact,night_market_vendor,看到家那边天气不太好，弄个天气关怀卡片，显示会不会下雨，有恶劣天气就标出来，另外需要帮助时能直接给家人打电话。
N427,音乐+系统设置,跳转到每日30首和收藏页面,headset_music_shortcut,mobile_gamer,想整一个通勤听歌小组件，准备做家务，想边听歌边收拾，把耳机是否在线放在最显眼的位置，同时把常听歌单放上去，少翻几层页面，临时要用时别绕太多层。
N428,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,到陌生地方后需要尽快联系家人。我想要一个安全联系卡片，把当前位置作为后续安排的参考，同时保留一键联络，电量不多时少操作几步，操作尽量直接一点。
N429,天气+电池,查询天气状况；跳转到电池设置页面,weather_battery_protect,delivery_ride_worker,来个设备保护小组件，天气很冷，担心手机掉电快，天气变差时给我一个明显提醒，同时告诉我剩余电量，点一下再看电池详情，把最重要的放前面。
N430,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,想要一个会议联络小组件，下一项日程需要提前联系对方，先告诉我下一场会是什么时候，还能直接看日程，同时保留快速联系按钮，临时有事能及时沟通，临时要用时别绕太多层。
N431,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,走到陌生街区想随手拍一下。帮我做个位置拍摄卡片，让我一眼看到当前所在地点，另外把相机入口放上去，适合时马上开拍，临时要用时别绕太多层。
N432,电池+系统设置,跳转到电池设置页面；一键开启省电模式,low_battery_outdoor,senior_programmer,准备开始跑单，手机还没充满。来个出门续航卡片，显示手机电量和是否在充电，另外把省电模式入口放在顺手的位置，赶时间时也方便用。
N433,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,internet_overtime_worker,给我做个助眠提醒卡片，加班结束后脑子还停不下来，把收藏里的轻音乐入口放上去，再让我看完安排后能直接去看闹钟，操作尽量直接一点。
N434,运动健康+音乐,跳转锻炼时长页；跳转到每日30首和收藏页面,sport_music_control,freelance_home_worker,准备去力量训练，想顺手放点常听的歌。帮我做个训练听歌小组件，看看今天的运动状态和锻炼时长，点一下能看详情，再让我运动时能快速进入常听音乐，最好一眼就能看明白。
